X,Y,OBJECTID,PLG_GPSDATE,PoleNum,FixtureType,Address,Predir,Street,StreetType,Height,Wattage,InstallDate,PoleType,Owner,PowerFeed,LampType
-116.334974874784905,43.646068845007704,1289635,,13465B,Shoebox,4557,N,ACURA,AVE,25,100,1997-01-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.253864612958765,43.60343997730353,1289636,,24476B,Shoebox,5804,W,FRANKLIN,RD,35,250,1994-11-01T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.284708125828956,43.675872481593778,1289637,,55743B,Shoebox,7803,W,LIMELIGHT,ST,25,100,2001-10-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.273274263938873,43.665509156580981,1289638,,48787B,Shoebox,5001,N,HERTFORD,WAY,25,100,1991-12-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.198661921281655,43.594572611357201,1289639,,35940A,Cobrahead,1501,S,MANITOU,AVE,35,100,1986-03-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.183243976930754,43.595742296971892,1289640,2001-05-10T00:00:00.000Z,34C46,Shoebox,100,E,MALLARD,DR,35,53,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.183849464972994,43.595807439560119,1289641,2001-05-10T00:00:00.000Z,34C47,Shoebox,230,W,MALLARD,DR,30,53,1990-01-10T00:00:00.000Z,Metal,Boise City,Overhead,LED
-116.210089879822334,43.617987113676293,1289642,,05345C,Cobrahead,113,S,13TH,ST,35,80,1996-06-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.209547068671469,43.618583593806058,1289643,,53540C,Cobrahead,1301,W,MAIN,,35,122,2015-10-16T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.209542307059309,43.61319776485572,1289644,,03940A,Cobrahead,500,S,10TH,ST,35,100,1983-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.205209118655972,43.618154227825649,1289645,,03840A,Cobrahead,211,N,10TH,ST,35,100,1984-04-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.274375408783683,43.590771895184986,1289646,,24483C,Cobrahead,1320,S,COLE,RD,40,80,1998-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.258480419444155,43.623454787068518,1289647,,43400A,Cobrahead,6129,W,POPLAR,ST,35,100,1985-06-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.202952443204154,43.602213889584029,1289648,1998-11-01T00:00:00.000Z,18C27,Shoebox,1811,,UNIVERSITY,,25,95,1985-06-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.207289245950648,43.60434010862172,1289649,2000-07-19T00:00:00.000Z,18C28,Shoebox,2150,,UNIVERSITY,,25,80,1985-06-01T00:00:00.000Z,Metal,Boise City,Overhead,LED
-116.25378090713977,43.614109119960837,1289650,,24485C,Cobrahead,1097,N,CURTIS,,30,105,1992-03-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.162802573987264,43.608656984641456,1289651,2000-05-24T00:00:00.000Z,44575B,Shoebox,2347,E,ROANOKE,DR,25,100,2000-05-03T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.158782853209871,43.607977836981135,1289652,2000-05-24T00:00:00.000Z,25864B,Shoebox,2505,E,EASTDALE,DR,25,100,2000-05-03T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.157369512526927,43.607344337016677,1289653,2000-05-24T00:00:00.000Z,25866B,Shoebox,2589,E,EASTDALE,DR,25,100,2000-05-03T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.155820069570495,43.606744329759046,1289654,2000-05-24T00:00:00.000Z,25868B,Shoebox,2645,E,EASTDALE,DR,25,100,2000-05-03T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.155060990044646,43.606515824265209,1289655,2000-05-24T00:00:00.000Z,13936B,Shoebox,251,N,AL FRESCO,PL,25,100,2000-05-03T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.153134008493168,43.606093268904075,1289656,2000-05-24T00:00:00.000Z,16557B,Shoebox,253,N,CASTILLO,PL,25,100,2000-05-03T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.158379292025813,43.608793974734191,1289657,2000-05-24T00:00:00.000Z,44576B,Shoebox,522,N,TROUTNER,WAY,25,100,2000-05-03T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.137622224240388,43.575599924015435,1289658,2015-08-06T00:00:00.000Z,00410C,Bell,3741,E,PARKCENTER,BLVD,30,95,2015-07-20T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.137306473525896,43.575661781879617,1289659,2015-08-06T00:00:00.000Z,00411C,Bell,3742,E,PARKCENTER,BLVD,30,95,2015-07-20T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.187238706447829,43.598997922910229,1289660,2002-05-06T00:00:00.000Z,56C23,Shoebox,456,E,PARKCENTER,BLVD,30,80,2002-01-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.187677014377712,43.599223138302733,1289661,2002-05-06T00:00:00.000Z,56C24,Shoebox,472,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.187950582275292,43.599407421112701,1289662,2002-05-06T00:00:00.000Z,56C25,Shoebox,492,E,PARKCENTER,BLVD,20,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188176245849377,43.599647195115907,1289663,2002-05-06T00:00:00.000Z,56C26,Shoebox,502,E,PARKCENTER,BLVD,20,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188324515246535,43.599879332507982,1289664,2002-05-06T00:00:00.000Z,56C27,Shoebox,522,E,PARKCENTER,BLVD,20,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188433302643958,43.600142036121511,1289665,2002-05-06T00:00:00.000Z,56C28,Shoebox,534,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188485277461453,43.600415763119557,1289666,2002-05-06T00:00:00.000Z,56C29,Shoebox,548,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188482335374459,43.600688648764582,1289667,2002-05-06T00:00:00.000Z,56C30,Shoebox,566,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188451249877488,43.600960209089415,1289668,2002-05-06T00:00:00.000Z,56C31,Shoebox,584,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188416072214594,43.601234205146596,1289669,2002-05-06T00:00:00.000Z,56C32,Shoebox,602,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188765216944034,43.600238641817526,1289670,2002-05-06T00:00:00.000Z,56C21,Shoebox,643,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188675877499591,43.599938857336042,1289671,2002-05-06T00:00:00.000Z,56C20,Shoebox,631,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188525525024303,43.599652808828729,1289672,2002-05-06T00:00:00.000Z,56C19,Shoebox,601,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188352818030566,43.599404226822188,1289673,2002-05-06T00:00:00.000Z,56C18,Shoebox,593,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188108005570115,43.599129944831859,1289674,2002-05-06T00:00:00.000Z,56C17,Shoebox,581,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.187785962685652,43.598900163111693,1289675,2002-05-06T00:00:00.000Z,56C16,Shoebox,577,E,PARKCENTER,BLVD,20,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.187529115153225,43.598757503500011,1289676,2002-05-06T00:00:00.000Z,56C15,Shoebox,557,E,PARKCENTER,BLVD,30,80,2002-01-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.187110360051278,43.598587064291614,1289677,2002-05-06T00:00:00.000Z,56C01,Shoebox,475,E,PARKCENTER,BLVD,30,80,2002-01-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.187886821235992,43.598400617379049,1289678,2002-05-06T00:00:00.000Z,56C14,Shoebox,555,W,BEACON,ST,30,53,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188663085741524,43.598506498965364,1289679,2002-05-06T00:00:00.000Z,56C12,Shoebox,602,W,BEACON,ST,35,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.188662813682626,43.598495806889353,1289680,2002-05-06T00:00:00.000Z,56C11,Shoebox,601,W,BEACON,ST,35,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.186679154761464,43.598505895185419,1289681,2002-05-06T00:00:00.000Z,56C02,Shoebox,469,E,PARKCENTER,BLVD,30,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.186243538897358,43.598451838565538,1289682,2002-05-06T00:00:00.000Z,56C03,Shoebox,421,E,PARKCENTER,BLVD,30,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.185826594083878,43.598442643117743,1289683,2002-05-06T00:00:00.000Z,56C04,Shoebox,399,E,PARKCENTER,BLVD,30,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.185419919369224,43.598459197251955,1289684,2002-05-06T00:00:00.000Z,56C05,Shoebox,311,E,PARKCENTER,BLVD,30,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.186930327301212,43.598871946170902,1289685,2002-05-06T00:00:00.000Z,56C22,Shoebox,444,E,PARKCENTER,BLVD,30,80,2002-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.182377393847304,43.598717396969192,1289686,2002-05-06T00:00:00.000Z,34C17,Shoebox,332,E,PARKCENTER,BLVD,35,,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.182373328361706,43.598706137011312,1289687,2002-05-06T00:00:00.000Z,34C18,Shoebox,331,E,PARKCENTER,BLVD,35,,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.181302544751219,43.598619308379156,1289688,2002-05-06T00:00:00.000Z,34C20,Shoebox,241,E,PARKCENTER,BLVD,35,,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.182874681684766,43.598697375967731,1289689,2002-05-06T00:00:00.000Z,34C16,Shoebox,221,E,PARKCENTER,BLVD,35,,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.182879524100557,43.598708275682817,1289690,2002-05-06T00:00:00.000Z,34C15,Shoebox,222,E,PARKCENTER,BLVD,35,,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.183604122370184,43.598671356045266,1289691,2002-05-06T00:00:00.000Z,34C13,Shoebox,212,W,PARKCENTER,BLVD,35,,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.183604246720662,43.598655690663747,1289692,2002-05-06T00:00:00.000Z,34C14,Shoebox,211,E,PARKCENTER,BLVD,35,,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.184619716849539,43.598632886337349,1289693,2002-05-06T00:00:00.000Z,34C11,Shoebox,301,E,PARKCENTER,BLVD,35,70,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.184621941845108,43.598617282230911,1289694,2002-05-06T00:00:00.000Z,34C12,Shoebox,302,E,PARKCENTER,BLVD,35,70,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.18130559641142,43.598633184275812,1289695,2002-05-06T00:00:00.000Z,34C19,Shoebox,242,E,PARKCENTER,BLVD,35,,1990-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.207388367653209,43.611835388426847,1289696,2002-05-08T00:00:00.000Z,20C46,Historical,809,W,FULTON,ST,13,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207767175606207,43.612013729869098,1289697,2002-05-08T00:00:00.000Z,20C47,Historical,847,W,FULTON,ST,13,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207270107496555,43.611960027718673,1289698,2002-05-08T00:00:00.000Z,20C48,Historical,810,W,FULTON,ST,13,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207573195023798,43.612116672704921,1289699,2002-05-08T00:00:00.000Z,20C49,Historical,848,W,FULTON,ST,13,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207774183753799,43.61219270499457,1289700,2002-05-08T00:00:00.000Z,20C50,Historical,856,W,FULTON,ST,13,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.20787653213722,43.61224492532034,1289701,2002-05-08T00:00:00.000Z,20C51,Historical,860,W,FULTON,ST,13,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207670259395698,43.61222823212659,1289702,2002-05-08T00:00:00.000Z,20C53,Historical,522,S,9TH,ST,10,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207604104104576,43.612271525114174,1289703,2002-05-08T00:00:00.000Z,20C54,Historical,520,S,9TH,ST,10,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207569506508548,43.612330158441985,1289704,2002-05-08T00:00:00.000Z,20C55,Historical,518,S,9TH,ST,10,70,2001-12-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.203464868841152,43.618949366852178,1289705,2002-05-08T00:00:00.000Z,39C27,Historical,991,,JEFFERSON,ST,13,70,2001-06-06T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.203277151274918,43.618856089962897,1289706,2002-05-08T00:00:00.000Z,39C28,Historical,951,,JEFFERSON,ST,13,70,2001-06-06T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.203695464785014,43.618924387179653,1289707,2002-05-08T00:00:00.000Z,39C26,Historical,388,N,10TH,ST,13,70,2001-06-06T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.203829060204967,43.618787345084641,1289708,2002-05-08T00:00:00.000Z,39C25,Historical,350,N,10TH,ST,13,70,1999-01-10T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.20506863360518,43.619744855689348,1289709,2002-05-08T00:00:00.000Z,39C10,Historical,1101,,JEFFERSON,ST,13,70,2001-06-06T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.205462011198577,43.619182218216153,1289710,2002-05-08T00:00:00.000Z,39C23,Historical,301,N,11TH,ST,13,70,2001-06-06T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.184176241751288,43.59555735701656,1289711,2001-05-10T00:00:00.000Z,34C48,Shoebox,250,W,MALLARD,DR,30,53,1990-01-10T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.286233804703272,43.593810661532942,1289712,2002-05-31T00:00:00.000Z,55974B,Shoebox,1185,S,VINNELL,WAY,25,100,2002-04-29T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.286546869982772,43.59428589749524,1289713,2002-05-31T00:00:00.000Z,55973C,Cobrahead,1155,S,VINNELL,WAY,25,80,2002-04-29T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.287720712634865,43.594665300323875,1289714,2002-05-31T00:00:00.000Z,55971B,Shoebox,8565,W,HACKAMORE,DR,25,250,2002-04-29T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.288240704463576,43.594799655039971,1289715,2002-05-31T00:00:00.000Z,55972C,Cobrahead,8585,W,HACKAMORE,DR,25,80,2002-04-29T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.137624080674684,43.57604256664434,1289716,2015-08-06T00:00:00.000Z,00405C,Bell,2860,S,WISE,WAY,30,95,2015-07-20T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.353361083842671,43.662811923364792,1289717,2002-06-06T00:00:00.000Z,59C04,Shoebox,13695,W,CHINDEN,BLVD,30,80,2002-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.354237406937116,43.662063836008606,1289718,2002-06-06T00:00:00.000Z,59C01,Cobrahead,6200,N,EAGLE,RD,30,80,2002-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.354151776036076,43.661182044040054,1289719,2002-06-06T00:00:00.000Z,59C02,Cobrahead,6186,N,EAGLE,RD,30,80,2002-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.35412052857437,43.660429401571207,1289720,2002-06-06T00:00:00.000Z,59C03,Shoebox,6100,N,EAGLE,RD,30,80,2002-01-10T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.124157269372276,43.573642586261805,1289721,2002-06-06T00:00:00.000Z,55899B,Shoebox,4750,E,TIMBERSAW,DR,25,100,2002-03-01T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.209754385146567,43.618921158895979,1289722,2002-06-06T00:00:00.000Z,90C27,Historical,1328,W,MAIN,ST,13,70,2000-06-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.209510944007576,43.618801000636232,1289723,2002-06-06T00:00:00.000Z,90C26,Historical,1310,W,MAIN,ST,13,70,2000-06-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.209270846269177,43.618877525421532,1289724,2002-06-06T00:00:00.000Z,90C25,Historical,111,N,13TH,ST,13,70,2000-06-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.209178280727997,43.618972819006764,1289725,2002-06-06T00:00:00.000Z,90C24,Historical,147,N,13TH,ST,13,70,2000-06-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.208704183067979,43.613715171370522,1289726,2002-06-06T00:00:00.000Z,00C025,Historical,420,S,10TH,ST,13,70,2000-03-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.211463449475588,43.615948845652234,1289727,2002-06-06T00:00:00.000Z,00C144,Historical,1231,W,MYRTLE,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.211222980184459,43.615825526528603,1289728,2002-06-06T00:00:00.000Z,00C145,Historical,1215,W,MYRTLE,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.210985777601934,43.61570701600143,1289729,2002-06-06T00:00:00.000Z,00C146,Historical,1211,W,MYRTLE,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.210773061106934,43.615596688236451,1289730,2002-06-06T00:00:00.000Z,00C147,Historical,1181,W,MYRTLE,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.210384327229988,43.615398194990902,1289731,2002-06-06T00:00:00.000Z,00C148,Historical,1111,W,MYRTLE,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207610283432345,43.616487016655775,1289732,2002-06-06T00:00:00.000Z,67C09,Historical,1097,W,GROVE,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207350054991252,43.616354489442244,1289733,2002-06-06T00:00:00.000Z,67C10,Historical,1061,W,GROVE,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207057821459713,43.616212594536286,1289734,2002-06-06T00:00:00.000Z,67C11,Historical,1041,W,GROVE,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.206802929623123,43.61608921474221,1289735,2002-06-06T00:00:00.000Z,67C12,Historical,1111,W,GROVE,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.206785866631776,43.615965830000803,1289736,2002-06-06T00:00:00.000Z,67C13,Historical,203,S,10TH,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.206947049886878,43.615800690072852,1289737,2002-06-06T00:00:00.000Z,67C14,Historical,247,S,10TH,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207106166733453,43.615635630180769,1289738,2002-06-06T00:00:00.000Z,67C15,Historical,267,S,10TH,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207230940149131,43.615504346796193,1289739,2002-06-06T00:00:00.000Z,67C16,Historical,277,S,10TH,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.20823373831422,43.616810262381371,1289740,2002-06-06T00:00:00.000Z,67C03,Historical,1111,W,GROVE,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.208013575866218,43.616699589036656,1289741,2002-06-06T00:00:00.000Z,67C02,Historical,1109,W,GROVE,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.207977441167429,43.616551867772735,1289742,2002-06-06T00:00:00.000Z,67C04,Historical,203,S,11TH,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.20811513260297,43.616395971816168,1289743,2002-06-06T00:00:00.000Z,67C05,Historical,213,S,11TH,ST,13,70,2002-04-02T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.20775414978695,43.616812677485193,1289744,2002-06-06T00:00:00.000Z,67C06,Cobrahead,1101,W,GROVE,ST,35,80,2000-12-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.207695851059043,43.616513108168142,1289745,2002-06-06T00:00:00.000Z,67C08,Cobrahead,1099,W,GROVE,ST,35,80,2000-12-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.200113864931069,43.61105348677463,1289746,2000-05-09T00:00:00.000Z,31C04,Historical,341,W,FRONT,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.200454513918686,43.611216011424247,1289747,2000-05-09T00:00:00.000Z,31C05,Historical,381,W,FRONT,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.199731399418582,43.614212831745959,1289748,,,,,,,,,,,,,,
-116.200781724400954,43.610956152143572,1289749,2000-05-09T00:00:00.000Z,31C06,Historical,398,W,BROAD,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.200416240442564,43.61076915200961,1289750,2000-05-09T00:00:00.000Z,31C07,Historical,350,W,BROAD,ST,13,70,2001-07-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.192247577443666,43.60757245424373,1289751,2002-06-26T00:00:00.000Z,27C21,Shoebox,411,E,MORRISON KNUDSON PLAZA,DR,35,80,2002-02-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.191299697058952,43.607121598199051,1289752,2002-06-26T00:00:00.000Z,27C22,Shoebox,591,E,MORRISON KNUDSON PLAZA,DR,35,80,2002-02-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.191035729874883,43.606799773299919,1289753,2002-06-26T00:00:00.000Z,27C23,Shoebox,600,E,MORRISON KNUDSON PLAZA,DR,35,80,2002-02-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.191919440793896,43.607169893071671,1289754,2002-06-26T00:00:00.000Z,27C24,Shoebox,560,E,MORRISON KNUDSON PLAZA,DR,35,80,2002-02-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.19560599441462,43.608911936378306,1289755,2002-06-26T00:00:00.000Z,107C42,Historical,249,E,FRONT,ST,13,70,2002-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.195344082881419,43.608784903785384,1289756,2002-06-26T00:00:00.000Z,107C40,Historical,271,E,FRONT,ST,13,70,2002-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.19506942697862,43.608662869356166,1289757,2002-06-26T00:00:00.000Z,107C39,Historical,279,E,FRONT,ST,13,70,2002-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.194790948333761,43.60853344289805,1289758,2002-06-26T00:00:00.000Z,107C38,Historical,285,E,FRONT,ST,13,70,2002-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.195794367222163,43.608894264319275,1289759,2002-06-26T00:00:00.000Z,107C43,Historical,310,S,AVENUE A,AVE,13,70,2002-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.195945646202901,43.608731618260201,1289760,2002-06-26T00:00:00.000Z,107C44,Historical,300,S,AVENUE A,AVE,13,70,2002-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.196091995531134,43.60858716326328,1289761,2002-06-26T00:00:00.000Z,107C45,Historical,290,S,AVENUE A,AVE,13,70,2002-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.196225109822237,43.608450879168736,1289762,2002-06-26T00:00:00.000Z,107C46,Historical,270,S,AVENUE A,AVE,13,70,2002-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202159657573347,43.61347503003374,1289763,2002-06-26T00:00:00.000Z,57C12,Historical,201,S,6TH,ST,13,70,2002-06-22T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202261042791079,43.613362179750276,1289764,2002-06-26T00:00:00.000Z,57C13,Historical,249,S,6TH,ST,13,70,2002-06-22T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.203084451886923,43.612109435622145,1289765,2002-06-26T00:00:00.000Z,32C13,Historical,590,W,BROAD,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.2031257288387,43.612241059786086,1289766,2002-06-26T00:00:00.000Z,32C12,Historical,391,S,6TH,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202990990751729,43.612375811862911,1289767,2002-06-26T00:00:00.000Z,32C11,Historical,371,S,6TH,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202858812214529,43.612507863393091,1289768,2002-06-26T00:00:00.000Z,32C10,Historical,341,S,6TH,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202732487877654,43.612645229558154,1289769,2002-06-26T00:00:00.000Z,32C09,Historical,300,S,6TH,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202541371751067,43.612655933240589,1289770,2002-06-26T00:00:00.000Z,32C07,Historical,581,W,FRONT,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202214879517868,43.612447176875548,1289771,2002-06-26T00:00:00.000Z,32C08,Historical,517,W,FRONT,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202735682721425,43.611925684132984,1289772,2002-06-26T00:00:00.000Z,32C15,Historical,560,W,BROAD,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.202948078462114,43.612028274977064,1289773,2002-06-26T00:00:00.000Z,32C14,Historical,580,W,BROAD,ST,13,70,2001-08-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
-116.205157708033184,43.617381210110381,1289774,2002-06-26T00:00:00.000Z,64C07,Historical,190,N,10TH,ST,13,70,2001-05-01T00:00:00.000Z,Fiberglass,Boise City,Underground,LED
